user_id,key,press_time,release_time,hold_duration,latency,previous_key
user1,e,1741488080.438816,1741488080.5617,0.12288403511047363,0.10056900978088379,v
user1,space,1741488080.586119,1741488080.717725,0.1316061019897461,0.02441883087158203,e
user1,d,1741488080.755388,1741488080.858568,0.103179931640625,0.03766298294067383,space
user1,o,1741488080.862892,1741488080.96664,0.10374808311462402,0.0043239593505859375,d
user1,z,1741488081.222322,1741488081.358157,0.1358349323272705,0.25568199157714844,o
user1,e,1741488081.402511,1741488081.525411,0.12290000915527344,0.04435396194458008,z
user1,n,1741488081.57754,1741488081.708732,0.13119196891784668,0.05212903022766113,e
user1,space,1741488081.748021,1741488081.871143,0.1231222152709961,0.039288997650146484,n
user1,l,1741488081.867116,1741488082.018152,0.15103602409362793,-0.004027128219604492,space
user1,i,1741488081.966553,1741488082.070803,0.10424995422363281,-0.05159902572631836,l
user1,q,1741488082.245431,1741488082.399669,0.15423798561096191,0.17462801933288574,i
user1,u,1741488082.608004,1741488082.726759,0.11875486373901367,0.20833516120910645,q
user1,o,1741488082.773549,1741488082.919571,0.14602184295654297,0.046790122985839844,u
user1,r,1741488082.941897,1741488083.101972,0.16007518768310547,0.022325992584228516,o
user1,space,1741488083.024108,1741488083.174087,0.1499791145324707,-0.07786417007446289,r
user1,j,1741488083.226278,1741488083.328091,0.10181283950805664,0.05219101905822754,space
user1,u,1741488083.418525,1741488083.495111,0.07658600807189941,0.09043407440185547,j
user1,b,1741488083.557826,1741488083.664713,0.1068868637084961,0.06271505355834961,u
user1,backspace,1741488083.914664,1741488084.034742,0.12007808685302734,0.24995112419128418,b
user1,g,1741488084.069102,1741488084.205381,0.13627886772155762,0.03435993194580078,backspace
user1,s,1741488084.255024,1741488084.369475,0.11445093154907227,0.04964303970336914,g
user1,.,1741488084.614737,1741488084.774252,0.1595149040222168,0.24526214599609375,s
user1,space,1741488084.782662,1741488084.907791,0.12512898445129395,0.008409976959228516,.
user1,shift,1741488084.99242,1741488085.175553,0.18313312530517578,0.08462905883789062,space
user1,h,1741488085.068784,1741488085.18414,0.1153559684753418,-0.10676908493041992,shift
user1,o,1741488085.241753,1741488085.373864,0.1321108341217041,0.05761313438415527,h
user1,w,1741488085.335056,1741488085.471513,0.13645696640014648,-0.03880786895751953,o
user1,space,1741488085.48843,1741488085.573245,0.08481502532958984,0.016916990280151367,w
user1,v,1741488086.002665,1741488086.091836,0.08917093276977539,0.42941999435424805,space
user1,e,1741488086.168514,1741488086.326159,0.15764498710632324,0.07667803764343262,v
user1,r,1741488086.257816,1741488086.428068,0.17025184631347656,-0.06834292411804199,e
user1,backspace,1741488086.843304,1741488086.986322,0.14301800727844238,0.4152359962463379,r
user1,x,1741488087.160418,1741488087.293159,0.13274097442626953,0.17409610748291016,backspace
user1,i,1741488087.366815,1741488087.464726,0.09791088104248047,0.07365608215332031,x
user1,n,1741488087.537931,1741488087.660829,0.12289810180664062,0.07320499420166016,i
user1,g,1741488087.733938,1741488087.87691,0.14297199249267578,0.07310891151428223,n
user1,l,1741488087.866583,1741488087.982669,0.11608600616455078,-0.010326862335205078,g
user1,y,1741488088.076703,1741488088.182641,0.10593795776367188,0.09403395652770996,l
user1,space,1741488088.264057,1741488088.399501,0.13544416427612305,0.08141589164733887,y
user1,q,1741488088.515609,1741488088.679152,0.1635429859161377,0.11610794067382812,space
user1,u,1741488088.674973,1741488088.783071,0.10809803009033203,-0.0041790008544921875,q
user1,i,1741488088.900335,1741488088.952255,0.05191993713378906,0.1172640323638916,u
user1,c,1741488089.382505,1741488089.506872,0.12436699867248535,0.4302499294281006,i
user1,k,1741488089.481023,1741488089.609235,0.12821197509765625,-0.025848865509033203,c
user1,space,1741488089.649359,1741488089.755595,0.10623598098754883,0.040123939514160156,k
user1,d,1741488089.918202,1741488090.041292,0.12309002876281738,0.16260695457458496,space
user1,r,1741488090.104243,1741488090.240355,0.13611197471618652,0.06295108795166016,d
user1,a,1741488090.214583,1741488090.423976,0.20939302444458008,-0.0257720947265625,r
user1,f,1741488090.384667,1741488090.526101,0.1414341926574707,-0.039309024810791016,a
user1,t,1741488090.634542,1741488090.762272,0.1277298927307129,0.10844087600708008,f
user1,space,1741488090.777231,1741488090.903614,0.12638306617736816,0.014959096908569336,t
user1,z,1741488091.169797,1741488091.310651,0.1408541202545166,0.26618289947509766,space
user1,e,1741488091.338164,1741488091.482118,0.14395380020141602,0.02751302719116211,z
user1,b,1741488092.451258,1741488092.595046,0.14378809928894043,0.9691400527954102,e
user1,r,1741488092.751021,1741488092.859695,0.1086740493774414,0.1559748649597168,b
user1,a,1741488092.863814,1741488093.030127,0.16631293296813965,0.004119157791137695,r
user1,s,1741488093.090501,1741488093.221888,0.13138699531555176,0.06037402153015137,a
user1,space,1741488093.278226,1741488093.418197,0.13997101783752441,0.056337833404541016,s
user1,j,1741488093.463175,1741488093.570912,0.10773682594299316,0.04497814178466797,space
user1,u,1741488093.683693,1741488093.78705,0.10335707664489746,0.11278104782104492,j
user1,m,1741488093.885831,1741488094.000293,0.11446189880371094,0.09878110885620117,u
user1,p,1741488094.102801,1741488094.217269,0.11446785926818848,0.1025080680847168,m
user1,shift,1741488094.450339,1741488095.020286,0.5699470043182373,0.23307013511657715,p
user1,1,1741488094.827841,1741488094.981103,0.15326189994812012,-0.1924450397491455,shift
user1,space,1741488095.049081,1741488095.207835,0.1587538719177246,0.0679781436920166,1
user1,shift,1741488095.530756,1741488095.714112,0.18335604667663574,0.3229210376739502,space
user1,a,1741488095.590103,1741488095.748228,0.1581251621246338,-0.1240091323852539,shift
user1,m,1741488095.814188,1741488095.932832,0.11864399909973145,0.06595993041992188,a
user1,a,1741488095.937123,1741488096.063172,0.12604904174804688,0.004291057586669922,m
user1,z,1741488096.218306,1741488096.366436,0.14812994003295898,0.15513396263122559,a
user1,n,1741488096.508257,1741488096.665473,0.15721607208251953,0.14182090759277344,z
user1,g,1741488096.626934,1741488096.737754,0.11082005500793457,-0.03853893280029297,n
user1,l,1741488096.788673,1741488096.962377,0.1737041473388672,0.0509188175201416,g
user1,y,1741488097.03471,1741488097.180712,0.14600205421447754,0.07233285903930664,l
user1,space,1741488097.251527,1741488097.394342,0.14281487464904785,0.0708150863647461,y
user1,f,1741488097.436218,1741488097.563293,0.1270749568939209,0.04187607765197754,space
user1,e,1741488097.617145,1741488097.748514,0.13136887550354004,0.053852081298828125,f
user1,w,1741488097.798265,1741488097.938287,0.14002203941345215,0.04975104331970215,e
user1,space,1741488097.966137,1741488098.064832,0.09869503974914551,0.027849912643432617,w
user1,d,1741488098.138302,1741488098.270062,0.1317598819732666,0.0734701156616211,space
user1,i,1741488098.269881,1741488098.321047,0.05116605758666992,-0.00018095970153808594,d
user1,s,1741488098.889668,1741488099.016936,0.12726807594299316,0.5686209201812744,i
user1,c,1741488099.266116,1741488099.420289,0.1541731357574463,0.24917984008789062,s
user1,u,1741488099.501665,1741488099.604661,0.1029958724975586,0.0813760757446289,c
user1,o,1741488099.506113,1741488099.574575,0.06846189498901367,-0.09854793548583984,u
user1,backspace,1741488099.944977,1741488100.034143,0.08916592597961426,0.37040209770202637,o
user1,backspace,1741488100.116566,1741488100.205793,0.08922696113586426,0.08242297172546387,backspace
user1,t,1741488100.986839,1741488101.119309,0.13246989250183105,0.7810461521148682,backspace
user1,h,1741488101.037967,1741488101.162096,0.12412905693054199,-0.08134198188781738,t
user1,e,1741488101.825835,1741488101.943176,0.1173410415649414,0.6637389659881592,h
user1,q,1741488102.098133,1741488102.238435,0.14030194282531738,0.15495705604553223,e
user1,u,1741488102.483244,1741488102.610661,0.12741708755493164,0.24480891227722168,q
user1,e,1741488102.593408,1741488102.746458,0.15304994583129883,-0.01725292205810547,u
user1,s,1741488102.801856,1741488102.914234,0.11237788200378418,0.055397987365722656,e
user1,space,1741488102.914399,1741488103.062722,0.14832305908203125,0.00016498565673828125,s
user1,p,1741488103.054192,1741488103.169285,0.11509299278259277,-0.008529901504516602,space
user1,r,1741488103.152089,1741488103.301228,0.1491389274597168,-0.017195940017700195,p
user1,o,1741488103.305377,1741488103.420107,0.1147298812866211,0.004148960113525391,r
user1,v,1741488103.537553,1741488103.656266,0.1187129020690918,0.1174461841583252,o
user1,i,1741488103.777137,1741488103.889292,0.11215496063232422,0.12087106704711914,v
user1,d,1741488103.908262,1741488104.022686,0.11442399024963379,0.018970012664794922,i
user1,e,1741488104.102234,1741488104.216674,0.1144402027130127,0.07954788208007812,d
user1,enter,1741488104.274288,1741488104.376113,0.10182499885559082,0.05761384963989258,e
user1,backspace,1741488106.406632,1741488106.607972,0.2013399600982666,2.0305190086364746,enter
user1,backspace,1741488106.672433,1741488106.778664,0.1062312126159668,0.06446099281311035,backspace
user1,backspace,1741488106.851956,1741488106.945501,0.09354519844055176,0.07329177856445312,backspace
user1,enter,1741488112.130218,1741488112.259596,0.129378080368042,5.1847169399261475,backspace
user1,ctrl,1741488112.801306,1741488112.932821,0.1315150260925293,0.5417098999023438,enter
user1,esc,1741488112.932891,1741488112.932924,3.314018249511719e-05,6.985664367675781e-05,ctrl
user1,ctrl,1741488113.034758,1741488113.170426,0.1356678009033203,0.10183405876159668,esc
user1,esc,1741488113.170473,1741488113.170495,2.193450927734375e-05,4.7206878662109375e-05,ctrl
user1,ctrl,1741488113.271575,1741488113.421193,0.14961791038513184,0.10107994079589844,esc
user1,esc,1741488113.421262,1741488113.421295,3.2901763916015625e-05,6.914138793945312e-05,ctrl
user1,ctrl,1741488113.766135,1741488114.887204,1.1210689544677734,0.34484004974365234,esc
user1,c,1741488114.074634,1741488114.229311,0.1546769142150879,-0.8125698566436768,ctrl
user1,c,1741488114.312695,1741488114.432262,0.1195669174194336,0.08338403701782227,c
user1,c,1741488114.517235,1741488114.643109,0.12587404251098633,0.08497309684753418,c
user1,l,1741488116.586746,1741488116.724077,0.1373310089111328,1.9436368942260742,c
user1,s,1741488116.6211,1741488116.694113,0.0730130672454834,-0.10297703742980957,l
user1,enter,1741488116.93467,1741488117.072102,0.13743209838867188,0.24055695533752441,s
user1,n,1741488130.219931,1741488130.376719,0.15678811073303223,13.147828817367554,enter
user1,v,1741488130.363829,1741488130.526256,0.16242718696594238,-0.012890100479125977,n
user1,i,1741488130.432236,1741488130.564766,0.13252997398376465,-0.09402012825012207,v
user1,m,1741488130.631807,1741488130.754735,0.12292790412902832,0.06704115867614746,i
user1,space,1741488130.774049,1741488130.909857,0.13580799102783203,0.019314050674438477,m
user1,t,1741488130.914193,1741488131.040178,0.12598514556884766,0.004335880279541016,space
user1,e,1741488131.048781,1741488131.203429,0.1546480655670166,0.00860285758972168,t
user1,m,1741488131.160321,1741488131.29287,0.13254904747009277,-0.04310798645019531,e
user1,p,1741488131.334212,1741488131.442137,0.1079249382019043,0.04134202003479004,m
user1,.,1741488131.632755,1741488131.781098,0.14834284782409668,0.19061803817749023,p
user1,p,1741488131.892373,1741488132.063832,0.17145895957946777,0.11127519607543945,.
user1,y,1741488132.015381,1741488132.15463,0.13924884796142578,-0.04845094680786133,p
user1,enter,1741488132.302832,1741488132.39157,0.08873820304870605,0.14820194244384766,y
user1,p,1741488133.359069,1741488133.463161,0.10409188270568848,0.9674990177154541,enter
user1,shift,1741488133.997871,1741488134.312515,0.31464409828186035,0.5347099304199219,p
user1,;,1741488134.171387,1741488134.282523,0.11113595962524414,-0.1411280632019043,shift
user1,w,1741488134.486971,1741488134.613492,0.12652111053466797,0.20444798469543457,;
user1,q,1741488134.727502,1741488134.852048,0.12454581260681152,0.11401009559631348,w
user1,enter,1741488134.852164,1741488134.941282,0.08911800384521484,0.00011610984802246094,q
user1,p,1741488135.086131,1741488135.273082,0.1869509220123291,0.14484906196594238,enter
user1,y,1741488135.208868,1741488135.358311,0.1494429111480713,-0.06421399116516113,p
user1,t,1741488135.341218,1741488135.468787,0.12756896018981934,-0.01709294319152832,y
user1,tab,1741488135.495491,1741488135.669714,0.1742229461669922,0.026704072952270508,t
user1,space,1741488135.68263,1741488135.813554,0.13092398643493652,0.012916088104248047,tab
user1,e,1741488136.005934,1741488136.05326,0.047326087951660156,0.19237995147705078,space
user1,t,1741488136.187399,1741488136.255438,0.0680391788482666,0.134138822555542,e
user1,backspace,1741488136.365738,1741488136.486828,0.12109017372131348,0.11029982566833496,t
user1,t,1741488136.551939,1741488136.70427,0.15233087539672852,0.06511092185974121,backspace
user1,tab,1741488136.733097,1741488136.82329,0.09019303321838379,0.028827190399169922,t
user1,backspace,1741488136.892909,1741488136.999065,0.1061558723449707,0.06961894035339355,tab
user1,backspace,1741488137.072107,1741488137.179222,0.10711503028869629,0.07304215431213379,backspace
user1,t,1741488137.114846,1741488137.285842,0.17099595069885254,-0.0643761157989502,backspace
user1,tab,1741488137.23844,1741488137.480291,0.2418508529663086,-0.04740190505981445,t
user1,enter,1741488137.524578,1741488137.626199,0.10162091255187988,0.04428720474243164,tab
user1,n,1741488138.614549,1741488138.758934,0.14438509941101074,0.9883499145507812,enter
user1,v,1741488138.741809,1741488138.894876,0.15306711196899414,-0.01712512969970703,n
user1,i,1741488138.89908,1741488139.060264,0.16118407249450684,0.0042040348052978516,v
user1,m,1741488139.904088,1741488140.070259,0.16617107391357422,0.8438239097595215,i
user1,space,1741488140.207798,1741488140.372932,0.16513395309448242,0.13753890991210938,m
user1,up,1741488140.616375,1741488140.782707,0.16633200645446777,0.24344301223754883,space
user1,enter,1741488140.949823,1741488141.038815,0.08899211883544922,0.1671159267425537,up
user1,up,1741488141.84514,1741488141.983842,0.1387019157409668,0.8063249588012695,enter
user1,up,1741488142.055869,1741488142.186917,0.13104796409606934,0.07202720642089844,up
user1,enter,1741488142.38383,1741488142.476946,0.09311604499816895,0.1969130039215088,up
user1,shift,1741488142.839732,1741488143.277912,0.43817996978759766,0.36278581619262695,enter
user1,g,1741488143.030503,1741488143.183533,0.1530299186706543,-0.24740886688232422,shift
user1,k,1741488143.548669,1741488144.521586,0.972916841506958,0.36513614654541016,g
user1,k,1741488144.695718,1741488144.891884,0.1961660385131836,0.1741321086883545,k
user1,j,1741488145.228827,1741488146.457356,1.2285289764404297,0.3369429111480713,k
user1,k,1741488146.725104,1741488146.864909,0.13980484008789062,0.2677481174468994,j
user1,k,1741488146.956959,1741488147.071349,0.11438989639282227,0.09205007553100586,k
user1,k,1741488147.178843,1741488147.300909,0.12206602096557617,0.10749411582946777,k
user1,k,1741488147.406254,1741488147.509432,0.10317802429199219,0.10534501075744629,k
user1,k,1741488147.600272,1741488147.706339,0.10606694221496582,0.09083986282348633,k
user1,shift,1741488147.97169,1741488148.367454,0.3957641124725342,0.2653510570526123,k
user1,v,1741488148.18824,1741488148.345858,0.15761804580688477,-0.1792140007019043,shift
user1,j,1741488148.502658,1741488149.008665,0.506007194519043,0.1567997932434082,v
user1,ctrl,1741488149.245245,1741488149.397671,0.15242600440979004,0.23657989501953125,j
user1,esc,1741488149.397741,1741488149.397774,3.2901763916015625e-05,7.009506225585938e-05,ctrl
user1,j,1741488149.492199,1741488149.619833,0.12763404846191406,0.09442496299743652,esc
user1,j,1741488149.700575,1741488149.823548,0.12297296524047852,0.08074212074279785,j
user1,shift,1741488150.078501,1741488150.904258,0.8257570266723633,0.25495290756225586,j
user1,v,1741488150.664775,1741488150.8152,0.15042519569396973,-0.23948311805725098,shift
user1,j,1741488151.439921,1741488151.558639,0.11871814727783203,0.6247208118438721,v
user1,j,1741488151.625566,1741488151.744332,0.11876606941223145,0.06692695617675781,j
user1,j,1741488151.801622,1741488151.903669,0.10204720497131348,0.057289838790893555,j
user1,d,1741488151.9832,1741488152.120935,0.13773488998413086,0.07953095436096191,j
user1,shift,1741488152.331039,1741488152.581845,0.2508060932159424,0.21010398864746094,d
user1,;,1741488152.462331,1741488152.556291,0.09396004676818848,-0.11951398849487305,shift
user1,w,1741488152.797101,1741488152.903422,0.10632109642028809,0.24080991744995117,;
user1,ctrl,1741488153.529155,1741488153.690098,0.16094303131103516,0.6257328987121582,w
user1,esc,1741488153.690168,1741488153.690201,3.314018249511719e-05,6.985664367675781e-05,ctrl
user1,k,1741488153.80548,1741488154.486121,0.6806409358978271,0.11527895927429199,esc
user1,k,1741488155.191307,1741488156.064328,0.8730208873748779,0.705186128616333,k
user1,j,1741488156.347562,1741488157.554232,1.206669807434082,0.2832341194152832,k
user1,k,1741488157.85209,1741488157.912277,0.06018710136413574,0.29785799980163574,j
user1,o,1741488158.125215,1741488158.241704,0.11648893356323242,0.2129380702972412,k
user1,shift,1741488158.435192,1741488162.713552,4.278359889984131,0.19348812103271484,o
user1,],1741488161.703335,1741488161.831345,0.12801003456115723,-1.0102169513702393,shift
user1,backspace,1741488163.327445,1741488163.46706,0.13961505889892578,1.4960999488830566,]
user1,ctrl,1741488163.757542,1741488163.907593,0.15005111694335938,0.2904818058013916,backspace
user1,esc,1741488163.907662,1741488163.907693,3.0994415283203125e-05,6.890296936035156e-05,ctrl
user1,k,1741488164.199769,1741488164.666822,0.4670529365539551,0.29207611083984375,esc
user1,shift,1741488164.788389,1741488165.017539,0.22915005683898926,0.1215670108795166,k
user1,;,1741488164.90563,1741488165.01742,0.11178994178771973,-0.1119089126586914,shift
user1,w,1741488165.16313,1741488165.347229,0.1840989589691162,0.14570999145507812,;
user1,enter,1741488165.330204,1741488165.427941,0.09773707389831543,-0.017024993896484375,w
user1,shift,1741488165.631728,1741488165.818172,0.18644404411315918,0.20378684997558594,enter
user1,;,1741488165.691274,1741488165.818072,0.12679815292358398,-0.12689805030822754,shift
user1,w,1741488165.9361,1741488166.112531,0.17643094062805176,0.11802792549133301,;
user1,q,1741488166.20179,1741488166.409726,0.20793581008911133,0.08925914764404297,w
user1,enter,1741488166.366817,1741488166.461065,0.09424805641174316,-0.04290890693664551,q
user1,up,1741488166.786881,1741488166.978331,0.1914501190185547,0.32581591606140137,enter
user1,enter,1741488167.122796,1741488167.224351,0.10155487060546875,0.14446496963500977,up
user1,shift,1741488167.872783,1741488168.064208,0.19142508506774902,0.6484320163726807,enter
user1,;,1741488167.987213,1741488168.111147,0.12393403053283691,-0.0769951343536377,shift
user1,q,1741488168.259825,1741488168.389429,0.12960410118103027,0.14867806434631348,;
user1,enter,1741488168.376701,1741488168.47574,0.09903883934020996,-0.012727975845336914,q
user1,up,1741488168.687557,1741488168.823451,0.1358940601348877,0.21181702613830566,enter
user1,up,1741488168.88582,1741488169.004532,0.11871218681335449,0.06236886978149414,up
user1,enter,1741488169.270612,1741488169.355989,0.08537697792053223,0.2660799026489258,up
user1,j,1741488170.528753,1741488170.682158,0.15340495109558105,1.1727640628814697,enter
user1,backspace,1741488171.231677,1741488171.48648,0.254802942276001,0.5495190620422363,j
user1,up,1741488172.993765,1741488173.125564,0.13179898262023926,1.5072851181030273,backspace
user1,enter,1741488173.239825,1741488173.324531,0.08470606803894043,0.11426091194152832,up
user1,l,1741488175.170242,1741488175.336459,0.16621685028076172,1.8457109928131104,enter
user1,s,1741488175.28935,1741488175.408918,0.11956787109375,-0.04710888862609863,l
user1,enter,1741488175.597007,1741488175.74206,0.14505290985107422,0.18808913230895996,s
user1,backspace,1741488180.352253,1741488181.127635,0.7753820419311523,4.6101930141448975,enter
user1,r,1741488182.264929,1741488182.440029,0.17509984970092773,1.137294054031372,backspace
user1,m,1741488182.36718,1741488182.537665,0.1704847812652588,-0.07284879684448242,r
user1,space,1741488182.533484,1741488182.681797,0.14831304550170898,-0.004180908203125,m
user1,t,1741488182.862317,1741488182.955631,0.09331393241882324,0.18052005767822266,space
user1,e,1741488183.196451,1741488183.349271,0.15282011032104492,0.24081993103027344,t
user1,tab,1741488183.546007,1741488183.757355,0.2113480567932129,0.19673585891723633,e
user1,p,1741488184.110105,1741488184.240825,0.13071990013122559,0.3527500629425049,tab
user1,r,1741488184.232229,1741488184.401504,0.16927504539489746,-0.008595943450927734,p
user1,e,1741488184.292082,1741488184.45707,0.16498804092407227,-0.10942196846008301,r
user1,tab,1741488184.551793,1741488184.767538,0.2157449722290039,0.09472298622131348,e
user1,g,1741488191.128246,1741488191.269645,0.14139890670776367,6.360707998275757,tab
user1,u,1741488191.213784,1741488191.339134,0.1253499984741211,-0.05586099624633789,g
user1,tab,1741488191.408127,1741488191.640755,0.23262786865234375,0.06899309158325195,u
user1,enter,1741488191.753851,1741488191.880777,0.12692594528198242,0.11309599876403809,tab
user1,n,1741488194.995082,1741488195.130641,0.13555908203125,3.114305019378662,enter
user1,v,1741488195.17937,1741488195.330201,0.15083098411560059,0.04872894287109375,n
user1,i,1741488195.257311,1741488195.424101,0.16679000854492188,-0.07288980484008789,v
user1,m,1741488195.457689,1741488195.641412,0.18372297286987305,0.03358793258666992,i
user1,space,1741488195.628661,1741488195.75256,0.12389898300170898,-0.012751102447509766,m
user1,p,1741488195.936333,1741488196.058293,0.12196016311645508,0.18377304077148438,space
user1,r,1741488196.078896,1741488196.215772,0.13687586784362793,0.020602941513061523,p
user1,o,1741488196.440057,1741488196.562854,0.12279701232910156,0.22428512573242188,r
user1,tab,1741488196.575789,1741488196.84815,0.27236104011535645,0.01293492317199707,o
user1,enter,1741488196.98032,1741488197.095708,0.1153879165649414,0.1321699619293213,tab
user1,shift,1741488197.721395,1741488198.508399,0.7870039939880371,0.6256871223449707,enter
user1,v,1741488197.920342,1741488198.061202,0.14086008071899414,-0.5880570411682129,shift
user1,g,1741488198.193139,1741488198.393662,0.20052289962768555,0.13193702697753906,v
user1,y,1741488198.747093,1741488198.886988,0.13989496231079102,0.35343098640441895,g
user1,ctrl,1741488206.841012,1741488208.233209,1.3921968936920166,7.954024076461792,y
user1,r,1741488207.099457,1741488207.210435,0.1109778881072998,-1.1337518692016602,ctrl
user1,tab,1741488207.346938,1741488207.532234,0.18529605865478516,0.13650298118591309,r
user1,ctrl,1741488214.59581,1741488216.764296,2.1684861183166504,7.063575983047485,tab
user1,v,1741488215.579862,1741488215.690834,0.11097192764282227,-1.184433937072754,ctrl
user1,shift,1741488217.191705,1741488217.736787,0.5450820922851562,1.500870943069458,v
user1,n,1741488217.625607,1741488217.745298,0.1196908950805664,-0.11118006706237793,shift
user1,o,1741488217.860906,1741488217.992351,0.13144516944885254,0.11560797691345215,n
user1,w,1741488218.001068,1741488218.137192,0.1361238956451416,0.008717060089111328,o
user1,space,1741488218.120035,1741488218.247466,0.12743115425109863,-0.01715707778930664,w
user1,s,1741488220.285073,1741488220.399514,0.11444091796875,2.037606954574585,space
user1,u,1741488220.478197,1741488220.558819,0.08062195777893066,0.07868313789367676,s
user1,m,1741488220.691711,1741488220.786082,0.09437108039855957,0.13289189338684082,u
user1,m,1741488220.863183,1741488220.965334,0.10215091705322266,0.07710099220275879,m
user1,a,1741488220.965409,1741488221.151615,0.18620586395263672,7.510185241699219e-05,m
user1,ctrl,1741488221.637227,1741488221.960353,0.32312583923339844,0.485612154006958,a
user1,backspace,1741488221.718,1741488221.845895,0.12789511680603027,-0.24235296249389648,ctrl
user1,m,1741488222.154465,1741488222.286322,0.13185715675354004,0.30856990814208984,backspace
user1,a,1741488222.260458,1741488222.41424,0.15378189086914062,-0.025864124298095703,m
user1,k,1741488222.37112,1741488222.491288,0.12016797065734863,-0.04311990737915039,a
user1,e,1741488222.511027,1741488222.645836,0.13480901718139648,0.019739151000976562,k
user1,space,1741488222.79681,1741488222.925328,0.12851810455322266,0.15097379684448242,e
user1,t,1741488222.92543,1741488223.083016,0.15758585929870605,0.00010204315185546875,space
user1,h,1741488223.044226,1741488223.129914,0.08568811416625977,-0.038789987564086914,t
user1,i,1741488223.14419,1741488223.297058,0.15286803245544434,0.01427602767944336,h
user1,s,1741488223.292728,1741488223.403944,0.11121606826782227,-0.004330158233642578,i
user1,space,1741488223.377955,1741488223.528039,0.1500840187072754,-0.025989055633544922,s
user1,t,1741488223.759838,1741488223.879013,0.11917495727539062,0.23179912567138672,space
user1,e,1741488223.848796,1741488223.98093,0.13213419914245605,-0.03021717071533203,t
user1,x,1741488224.0932,1741488224.207632,0.11443209648132324,0.11226987838745117,e
user1,t,1741488224.317332,1741488224.44399,0.12665796279907227,0.10969996452331543,x
user1,space,1741488224.435398,1741488224.575922,0.14052391052246094,-0.008591890335083008,t
user1,s,1741488224.619558,1741488224.732661,0.11310291290283203,0.04363608360290527,space
user1,h,1741488224.803712,1741488224.913934,0.11022210121154785,0.07105088233947754,s
user1,o,1741488224.939504,1741488225.083706,0.14420199394226074,0.025569915771484375,h
user1,r,1741488225.088059,1741488225.253924,0.1658649444580078,0.004353046417236328,o
user1,t,1741488225.359995,1741488225.495561,0.13556599617004395,0.10607099533081055,r
user1,",",1741488225.542362,1741488225.680043,0.1376810073852539,0.046801090240478516,t
user1,space,1741488225.732652,1741488225.83152,0.09886813163757324,0.05260896682739258,","
user1,s,1741488225.886051,1741488226.005615,0.11956405639648438,0.05453085899353027,space
user1,o,1741488225.966759,1741488226.107772,0.14101314544677734,-0.03885602951049805,s
user1,space,1741488226.094785,1741488226.218028,0.12324309349060059,-0.012987136840820312,o
user1,t,1741488226.285418,1741488226.471248,0.18582987785339355,0.06738996505737305,space
user1,h,1741488226.33455,1741488226.454116,0.11956620216369629,-0.13669800758361816,t
user1,a,1741488226.64495,1741488226.852074,0.2071239948272705,0.19083380699157715,h
user1,t,1741488226.756202,1741488226.925214,0.16901206970214844,-0.0958719253540039,a
user1,space,1741488226.933881,1741488227.018969,0.08508801460266113,0.0086669921875,t
user1,shift,1741488227.139491,1741488227.305951,0.1664600372314453,0.12052202224731445,space
user1,i,1741488227.215812,1741488227.340263,0.1244509220123291,-0.09013915061950684,shift
user1,space,1741488227.391567,1741488227.531256,0.13968896865844727,0.05130410194396973,i
user1,c,1741488227.92527,1741488228.03611,0.11083984375,0.3940141201019287,space
user1,a,1741488228.062002,1741488228.19449,0.13248801231384277,0.025892019271850586,c
user1,n,1741488228.164355,1741488228.299058,0.1347029209136963,-0.030134916305541992,a
user1,space,1741488228.362799,1741488228.489934,0.1271350383758545,0.06374096870422363,n
user1,a,1741488229.796165,1741488229.936017,0.13985204696655273,1.3062310218811035,space
user1,s,1741488229.973952,1741488230.085533,0.11158084869384766,0.03793501853942871,a
user1,k,1741488230.08121,1741488230.174784,0.09357404708862305,-0.004323005676269531,s
user1,space,1741488230.229117,1741488230.344238,0.11512112617492676,0.05433297157287598,k
user1,q,1741488230.740107,1741488230.880822,0.1407148838043213,0.39586901664733887,space
user1,u,1741488230.911494,1741488231.021684,0.11018991470336914,0.030672073364257812,q
user1,e,1741488231.079838,1741488231.228766,0.14892792701721191,0.05815410614013672,u
user1,s,1741488231.285092,1741488231.391026,0.10593390464782715,0.05632615089416504,e
user1,t,1741488231.442868,1741488231.606706,0.16383790969848633,0.05184197425842285,s
user1,i,1741488231.59174,1741488231.752766,0.1610260009765625,-0.014966011047363281,t
user1,o,1741488231.67026,1741488231.774421,0.10416102409362793,-0.08250594139099121,i
user1,n,1741488231.761395,1741488231.905904,0.14450907707214355,-0.013025999069213867,o
user1,space,1741488231.967355,1741488232.073497,0.10614204406738281,0.061450958251953125,n
user1,a,1741488232.109734,1741488232.222423,0.11268901824951172,0.03623700141906738,space
user1,b,1741488232.318726,1741488232.441592,0.12286591529846191,0.09630298614501953,a
user1,o,1741488232.463183,1741488232.670635,0.20745205879211426,0.0215909481048584,b
user1,u,1741488232.604563,1741488232.740195,0.13563203811645508,-0.06607198715209961,o
user1,t,1741488232.735865,1741488232.876174,0.14030885696411133,-0.0043299198150634766,u
user1,space,1741488232.894598,1741488233.004829,0.11023092269897461,0.018424034118652344,t
user1,i,1741488233.075872,1741488233.173416,0.09754395484924316,0.07104301452636719,space
user1,t,1741488233.080245,1741488233.254265,0.17402005195617676,-0.0931708812713623,i
user1,space,1741488233.271087,1741488233.432581,0.16149401664733887,0.016821861267089844,t
